hkapanis;hdusuk;hyuksek;hacilis;hfark;wadline;mav10ussel;macd;macdas;rsi;momentum;wilimsry;cci;stokfstk;stokfstd;stokslwk;stokslwd;chaikinsal;volatility;mav5ussel;islemhacmi;pddd;fiyatkazanc;bistyuzkapanis;bistyuzdegisim;dolarkapanis;brentkapanis;tufekapanis;tahvilkapanis;mevduatfaiz;sanuretimi;ekonomiguven;altinons;tuketiciguven;rekurendeksi;ufekapanis;hisseadi
4.22;3.79;4.83;4.79;-11.89979123;-2.65;6.03;0.1124;0.7817;44.3616;59.34;-92.2385;-186.51;11.4166;15.3124;18.3984;21.4844;-20366;-56;5.25;40873050;6.3967;1133.87;62295.68;-1.539006218;1.6885;116.715;187.31;8.87;10.55;112.4;111.9344489;1626.98;81.6;104.16;191.39;AFYON
4.26;2.95;4.83;4.24;0.947867299;-1.7914;5.71;-0.0502;0.6153;44.4917;67.76;-79.6088;-153.15;31.1671;23.2398;22.6547;22.0695;-14745;-48;4.92;88190220;6.6917;0;53946.09;-13.40316054;1.7155;114.655;188.67;7.97;9.46;106.2;108.6161418;1825.47;78.5;99.24;194.76;AFYON
4.26;3.96;4.53;4.3;0;-2.3941;5.44;-0.1771;0.4568;44.4917;58.63;-78.4735;-108.5;31.5916;27.4157;25.6336;23.8516;-9406;-48;4.7;73568400;6.6917;0;59693.43;10.65385832;1.8603;102.295;190.09;8.41;9.28;111;111.6373263;1623.8;80.5;99.01;197.77;AFYON
4.09;4.05;4.53;4.21;-3.990610329;-2.4511;5.2;-0.288;0.3079;43.9554;55.43;-81.2611;-90.26;51.0548;39.2353;34.1074;28.9795;-4083;-50;4.5;50930850;6.7334;0;56061.47;-6.084354677;1.7705;109.17;196.31;9.74;9.24;119.9;107.0418944;1714.1;76.5;100.51;200.94;AFYON
3.71;3.46;4.34;4.07;-9.290953545;-3.9773;4.93;-0.4017;0.1659;42.7228;50.19;-87.4558;-92.96;40.7035;39.9694;36.3061;32.6428;-3096;-51;4.24;29744030;6.1128;0;54517.76;-2.75360243;1.8275;110.38;199.7;10.39;10.16;107.2;108.2561521;1746.35;77.8;103.96;202.24;AFYON
3.45;3.21;3.79;3.71;-7.008086253;-3.6388;4.66;-0.5073;0.0313;41.8383;51.33;-91.7921;-95.88;26.6332;33.3013;33.0818;32.8623;-2448;-54;3.98;43693110;5.6784;0;51266.62;-5.963451176;1.8902;107.21;200.85;11.48;11.2;120.1;108.2235033;1564.3;78.8;102.74;204.27;AFYON
3.71;3.11;4.11;3.48;7.536231884;-1.9997;4.49;-0.5632;-0.0876;43.1067;56.36;-87.4558;-78.09;42.6667;37.984;36.2767;34.5695;-970;-49;3.89;48899810;6.1128;0;57171.34;11.51766978;1.7765;111.03;201.98;9.44;10.7;104.5;106.37476;1738.45;78.6;105.18;205.05;AFYON
3.45;3.3;4.58;3.73;-7.008086253;-4.1103;4.3;-0.6216;-0.1944;42.1176;70.38;-91.7921;-64.67;23.0769;30.5305;31.8768;33.2232;-2551;-41;3.74;115694700;5.6784;0;60721.23;6.209212518;1.7492;122.895;203.12;9.13;10.83;102.9;107.1174433;1696.98;79.5;108.99;204.86;AFYON
3.37;3.32;3.49;3.43;-2.31884058;-4.4589;4.13;-0.667;-0.2889;41.7857;70.28;-92.4889;-81.7;17.3077;23.9191;27.0204;30.1218;-6090;-55;3.62;26373220;5.6642;0;62423.04;2.802660618;1.7827;122.945;203.96;9.31;10.5;115.8;107.5010151;1667.5;79.2;107.27;205.6;AFYON
3.37;3.12;3.88;3.38;0;-5.3628;3.99;-0.695;-0.3701;41.7857;79.69;-91.0555;-76.24;17.3077;20.6134;23.7829;26.9523;-10654;-52;3.53;72052530;5.6642;0;60010.42;-3.864951146;1.757;119.24;207.05;9.32;10.21;110;106.0575314;1664.58;75.3;108.84;205.77;AFYON
3.11;3.03;3.38;3.37;-7.715133531;-4.7699;3.83;-0.7294;-0.442;40.6705;73.01;-96.1882;-101.73;5.4546;13.034;17.6734;22.3129;-10692;-53;3.39;27904410;5.4211;0;55099.33;-8.183728759;1.8663;101.825;206.61;9.45;9.88;118.2;106.806155;1560.58;77.8;109.38;206.86;AFYON
3;2.95;3.34;3.06;-3.536977492;-4.5444;3.68;-0.757;-0.505;40.1576;70.35;-98.8636;-111.48;2.8902;7.9621;12.7457;17.5293;-10024;-58;3.26;21703230;5.224;0;62543.49;13.51043652;1.8099;97.56;204.76;8.47;10.98;116.5;104.5323116;1597.47;76.7;109.32;203.77;AFYON
3.06;2.56;3.16;3.03;2;-1.848;3.57;-0.7647;-0.5569;40.628;74.88;-80.9353;-126.4;38.1295;23.0458;21.2069;19.3681;-7911;-54;3.2;30588130;5.339;0;64259.54;2.743770775;1.7947;104.66;204.29;7.62;9.85;116.1;106.634407;1614.55;76.7;110.25;203.13;AFYON
2.96;2.93;3.36;3.06;-3.267973856;-1.848;3.46;-0.7703;-0.5996;40.0946;79.7;-82.5;-91.96;30.2158;26.6308;24.2099;21.789;-6468;-51;3.12;51900820;5.2316;0;67367.95;4.837273967;1.8181;114.85;205.43;7.62;9.19;103.4;103.9790938;1691.8;74.4;110.85;203.65;AFYON
2.71;2.71;2.99;2.97;-8.445945946;-1.5274;3.32;-0.7863;-0.6369;38.7499;78.42;-93.75;-123.8;17.2414;21.9361;21.8871;21.838;-5007;-53;2.98;15403830;4.7818;0;66396.71;-1.441694456;1.7963;112.1;207.55;7.58;8.81;116.4;103.162024;1771.7;72.8;108.8;205.75;AFYON
2.7;2.54;2.86;2.72;-0.36900369;-2.9982;3.21;-0.7905;-0.6677;38.6982;72.59;-92.1659;-122.29;19.5403;20.7382;21.1048;21.4714;-4327;-53;2.89;13006610;4.7651;0;72528.97;9.235788942;1.7928;108.39;211.62;7.08;8.14;112.3;101.9868346;1720.56;69.7;110.81;206.11;AFYON
2.71;2.58;2.8;2.71;0.37037037;-2.8757;3.12;-0.7841;-0.691;38.7862;78.42;-91.7051;-106.64;20.6897;20.7139;20.9664;21.2189;-2469;-57;2.83;21804230;4.9695;0;73058.51;0.730108259;1.7872;111.16;212.42;5.93;8.43;121.4;102.3383546;1715.05;73;111.34;209.53;AFYON
2.71;2.68;3;2.71;0;-2.442;3.04;-0.7702;-0.7068;38.7862;80.39;-91.7051;-80.98;20.6897;20.7018;20.8742;21.0465;-2243;-60;2.79;41295260;4.9695;0;78208.44;7.049048769;1.7819;111.25;213.23;6.15;7.73;116.7;102.0083596;1675.3;74;110.3;209.28;AFYON
2.72;2.71;2.96;2.72;0.36900369;-1.8008;2.98;-0.749;-0.7152;38.9895;80.95;-90.7834;-72.34;40.8163;30.7591;27.5216;24.2841;-2467;-57;2.77;47083910;5.0041;0;78783.47;0.735253126;1.7589;115.59;216.74;5.85;7.78;106.8;102.9085993;1663.7;75.4;112.46;208.9;AFYON
2.63;2.59;2.83;2.73;-3.308823529;-1.6594;2.92;-0.7313;-0.7184;38.3045;84.55;-95.3917;-85.91;20.4082;25.5836;25.1504;24.7173;-3072;-59;2.72;10418380;5.4451;0;79333.67;0.698369848;1.7983;110.95;217.39;5.69;7.45;104.4;105.2076467;1579.84;76.6;111.55;208.63;AFYON
2.61;2.59;2.72;2.63;-0.760456274;-2.3665;2.86;-0.7107;-0.7169;38.1601;87.11;-96.3134;-85.51;6.8182;16.2009;19.0397;21.8785;-3162;-59;2.68;11137850;5.4061;0;85898.99;8.275578326;1.8101;109.76;218.83;6.35;7.6;116;105.6029948;1597.5;74.8;111.54;210.33;AFYON
2.42;2.39;2.68;2.61;-7.279693487;-1.4897;2.78;-0.7014;-0.7138;36.6713;79.08;-98.0892;-114.88;4.6875;10.4442;14.2556;18.067;-2854;-56;2.6;9876584;5.0157;0;86046.04;0.17118944;1.7922;101.69;219.75;5.2;7.25;115.3;104.4583402;1476.8;75.2;113.86;209.26;AFYON
2.08;2.08;2.47;2.42;-14.04958678;-1.7537;2.66;-0.7133;-0.7137;34.0929;70.38;-100;-177.73;0;5.2221;9.5037;13.7854;-2615;-53;2.43;19612710;4.4755;0;85990.01;-0.065116303;1.8762;100.07;220.07;6.07;6.34;120.5;105.5561876;1387.3;77.2;111.01;211.35;AFYON
1.79;1.66;2.04;1.92;-13.94230769;-2.046;2.5;-0.7378;-0.7185;32.0061;66.2;-92.3497;-240.48;11.2903;8.2562;10.0993;11.9423;-2755;-48;2.21;18851030;3.8477;0;76294.51;-11.27514696;1.9282;101.98;221.75;7.89;8.04;120;105.4809266;1234;76.1;106.99;214.43;AFYON
1.74;1.66;1.88;1.8;-2.793296089;-1.9083;2.36;-0.7524;-0.7253;31.656;64.62;-94.9002;-185.77;8.1851;8.2206;9.4612;10.7018;-2868;-46;2.06;13448280;3.7424;0;73377.45;-3.823420584;1.9344;107.85;222.44;9.23;9.26;122.9;104.6057913;1324.7;78.1;107.82;216.56;AFYON
1.66;1.51;2.04;1.75;-4.597701149;-1.946;2.23;-0.762;-0.7326;31.0374;61.32;-91.8367;-143.66;12.9032;10.5619;10.6085;10.6552;-2946;-34;1.92;34873010;3.4163;0;66394.41;-9.516602171;2.0378;114.03;222.21;9.78;9.24;102.1;105.2616479;1394.9;77.2;105.55;216.65;AFYON
1.79;1.6;1.87;1.67;7.831325301;-2.2572;2.15;-0.7505;-0.7362;33.2097;66.06;-84.898;-110.4;29.0196;19.7908;16.7456;13.7004;-2601;-29;1.88;31999710;3.6803;0;74486.56;12.18799896;2.0184;108.18;223.91;8.55;9.16;123.9;103.4102858;1328.95;72.8;102.61;218.56;AFYON
2.58;1.77;2.65;1.8;44.13407821;-1.0466;2.23;-0.6695;-0.7229;44.8254;94.81;-27.8481;-7.07;94.2149;57.0028;42.5687;28.1345;1102;-3;2.11;88219740;5.3185;0;77620.37;4.207215369;1.9965;108.92;227.94;7.8;8.91;111.7;105.9151172;1323.9;75.8;104.26;220.06;AFYON
2.24;2.08;2.69;2.6;-13.17829457;-1.2068;2.23;-0.6255;-0.7034;41.5094;85.3;-50.6329;-0.44;62.4;59.7014;49.1791;38.6568;4253;12;2.16;80523640;4.6198;0;75748.27;-2.411866885;2.0191;109.97;227.96;9.12;9.04;127;105.3482441;1253.12;77.8;103.22;221.42;AFYON
2.02;1.71;2.54;2.25;-9.821428571;-1.5651;2.19;-0.602;-0.6831;39.4159;77.26;-65.8228;-40.65;43.2;51.4507;47.1861;42.9214;6368;39;2.11;60199220;4.1539;0;67801.73;-10.49072144;2.1489;110.59;229.01;10.1;9.08;124.8;103.6449115;1205.88;75.4;100.95;223.87;AFYON
1.81;1.77;2.11;2.01;-10.3960396;-1.9894;2.12;-0.5932;-0.6651;37.5466;74.71;-79.7468;-66.51;19.4107;35.4307;37.9276;40.4245;3104;48;2.01;24208460;3.7269;0;61858.21;-8.766030011;2.2622;106.33;233.54;11.05;11.05;114.9;100.3257733;1244.14;72;95.16;229.1;AFYON
1.86;1.8;2.04;1.82;2.762430939;-1.9215;2.08;-0.5754;-0.6472;38.3481;89.41;-75.5844;-57.02;15.7996;25.6152;30.5516;35.4881;1238;38;1.96;23124860;3.6652;73.31;62553.32;1.123715025;2.208;109.11;234.54;11.07;11.01;109.7;98.58842482;1326.43;69.2;95.83;232.27;AFYON
1.87;1.81;1.93;1.84;0.537634409;-1.8763;2.04;-0.5539;-0.6285;38.5301;104.63;-72.2857;-54.61;16.9557;21.2854;26.0196;30.7539;212;16;1.93;21295280;3.6874;73.75;69736.34;11.48303559;2.1408;107.67;237.18;10.69;11.94;121.3;100.3007604;1283.6;72.7;96.31;233.98;AFYON
2.06;1.87;2.15;1.88;10.16042781;-1.4972;2.04;-0.5164;-0.6061;41.5063;117.97;-54.6875;-9.92;41.9134;31.5994;31.3176;31.0357;-176;7;1.97;29845460;3.9904;41.8;73871.54;5.929763449;2.1128;108.11;240.37;9.12;10.33;120.9;102.0242657;1291.23;78.1;101.92;234.18;AFYON
2.07;1.98;2.11;2.07;0.485436893;-1.3068;2.05;-0.4802;-0.5809;41.6963;124.55;-52.64;10.86;78.607;55.1032;47.0807;39.0582;-334;1;2;16255050;4.0124;42.03;79289.8;7.334705625;2.0977;109.52;241.32;8.49;9.9;122.7;102.2368552;1249.45;75.7;104.12;232.96;AFYON
1.97;1.89;2.13;2.07;-4.830917874;-1.2106;2.03;-0.454;-0.5555;40.4923;110.23;-60.8;4.13;49.7326;52.4179;47.9647;43.5114;-794;-13;1.99;12636980;3.8256;40.07;78489.01;-1.009953361;2.1186;112.29;242.07;8.15;9.68;122;101.4279091;1327.34;73.6;103.59;233.09;AFYON
2;1.95;2.09;1.98;1.52284264;-0.7731;2.03;-0.4262;-0.5297;40.996;77.3;-58.56;17.64;55.3073;53.8626;50.4122;46.9618;-1428;-18;1.99;21675520;3.8769;40.61;82156.87;4.673087353;2.142;105.5;243.17;8.55;8.58;117.4;99.88903694;1282.72;73.6;103.75;234.79;AFYON
2;1.8;2.11;2;0;-0.2791;2.02;-0.399;-0.5035;41.1493;89.33;-57.92;-4.19;58.4699;56.1663;53.0981;50.03;-475;-35;2;24859260;3.4824;22.08;80312.94;-2.244401472;2.163;103.03;243.4;9.07;8.88;115;100.74352;1287.26;73.2;103.11;235.78;AFYON
1.83;1.81;2.02;2.01;-8.5;-0.3281;1.99;-0.3868;-0.4802;38.6872;90.84;-72.48;-52.39;9.2486;32.7074;38.4816;44.2558;-32;-42;1.94;11072570;3.1843;20.19;74937.81;-6.692732205;2.2781;94.87;243.74;9.98;8.92;129.4;103.1454464;1208.13;74.6;103.59;237.79;AFYON
2.03;1.65;2.13;1.84;10.92896175;0.4375;2;-0.3568;-0.4555;43.0054;112.4;-59.9653;-37.31;79.5367;56.1221;52.1666;48.2112;617;-42;1.97;24227110;3.1965;14.86;80579.66;7.528709473;2.2185;85.84;248.37;8.56;9.08;116.7;102.8421653;1172.85;70.6;103.24;239.97;AFYON
2.73;1.89;2.8;2.03;34.48275862;1.0937;2.13;-0.2736;-0.4191;54.8221;146.56;-6.199;192.78;93.801;74.9615;66.0448;57.128;5425;-16;2.23;117713600;4.2896;19.94;86168.66;6.935993525;2.2205;69.99;248.82;7.56;9.37;125.5;98.79427668;1167.52;69;106.4;237.65;AFYON
6.22;2.73;6.39;2.73;127.8388278;3.7714;2.87;0.0732;-0.3207;78.6961;331.99;-3.5757;422.08;96.4243;85.6929;76.1713;66.6496;56204;122;3.56;540274900;9.7761;45.45;85721.13;-0.519365161;2.3352;57.54;247.72;8.02;9.89;130.3;99.79706387;1184.43;68.2;105.86;235.84;AFYON
4.87;4.24;6.58;6.26;-21.70418006;2.4985;3.24;0.2358;-0.2094;64.4392;236.7;-34.7726;237.71;65.2274;75.4601;72.5233;69.5865;98927;219;3.99;315843300;7.6431;35.53;88945.82;3.761837951;2.4424;52.38;250.45;6.89;8.93;112.4;99.99924252;1283.98;67.3;107.66;236.61;AFYON
4.7;4.36;5.03;4.9;-3.490759754;2.6777;3.5;0.3469;-0.0981;62.9051;227.19;-38.2117;134.63;61.7883;68.6242;68.945;69.2657;135244;209;4.23;205692500;7.0041;28.79;84147.51;-5.394643616;2.508;62.14;252.24;8.81;9.75;110.6;100.6364603;1213.24;68;104.62;239.46;AFYON
4.02;4;5.05;4.71;-14.46808511;1.9423;3.6;0.3759;-0.0033;57.0541;203.83;-51.9679;88.27;45.3815;57.0029;61.0905;65.1781;102048;245;4.16;152003100;5.9914;24.63;80846.03;-3.923443486;2.598;55.19;255.23;8.77;9.53;127.2;97.05534001;1183.7;64.4;102.95;241.97;AFYON
5.81;4.02;6.34;4.05;44.52736318;3.6658;4;0.5373;0.1048;66.0328;290.84;-15.6668;114.63;79.9118;68.4573;67.3643;66.2712;92757;331;4.71;466684500;8.6689;37.33;83947.04;3.835698549;2.6743;66.78;259.39;10;9.38;125.5;98.21198891;1184.38;64.9;101.31;245.42;AFYON
5.32;5.19;6.07;5.79;-8.43373494;2.8474;4.24;0.6184;0.2075;62.2;265.29;-25.6018;99.22;51.0949;59.7761;61.9411;64.1062;80879;349;4.91;198910000;7.9371;34.18;82981.15;-1.15059447;2.6628;65.5;260.85;9.88;10.22;123.1;98.38274009;1190.31;64;99.83;248.15;AFYON
18.15;4.13;18.15;5.32;241.1654135;16.6867;6.77;1.6986;0.5058;85.6605;990.24;0;295.48;100;79.8881;74.6274;69.3668;105568;1154;9.32;209790600;34.0562;146.66;82249.53;-0.881670114;2.6813;63.22;259.51;9.74;10.18;130.2;97.1179066;1172.1;66.3;99.2;248.78;AFYON
8.01;8.01;31;20;-55.8677686;-6.39;6.99;1.7167;0.7479;56.0548;393.68;-78.3204;250.26;14.8592;47.3737;54.7047;62.0357;110381;2520;8.89;6133809;15.0298;64.73;79909.68;-2.844818688;2.7704;51.75;259.74;9.98;9.87;118.9;97.56469136;1095.8;64.3;98.98;247.99;AFYON
5.19;4.75;7.2;7.2;-35.20599251;-9.0516;6.67;1.4863;0.8956;50.7968;190.08;-87.9273;8.03;4.3489;25.8613;37.9194;49.9776;108119;1915;7.65;356427000;8.5337;50.17;75210.37;-5.880776897;2.9156;52.9;260.78;10.97;9.84;124.5;97.09680255;1135.02;62.3;94.56;250.43;AFYON
5.03;4.86;5.36;5.19;-3.082851638;-9.4326;6.37;1.2761;0.9717;50.5073;80.83;-88.4724;-13.6;3.3507;14.606;26.3965;38.1871;63498;1139;6.78;80179650;8.2706;48.62;74205.47;-1.336118942;3.0258;48.51;263.11;11.55;10.65;119.2;93.0781954;1114.56;59.1;90.51;254.25;AFYON
6.13;5.01;6.97;5.05;21.86878728;-8.5143;6.32;1.1847;1.0143;52.511;126;-84.725;3.67;7.4444;11.0252;20.0792;29.1331;41777;358;6.56;372951300;3.8587;59.91;79409;7.012326719;2.916;49.43;267.2;10.18;10.57;134;95.70623573;1142.11;63.1;94.08;253.74;AFYON
6.55;6.37;7.29;6.64;6.851549755;-7.9095;6.37;1.133;1.0381;53.2886;139.5;-83.2942;13.36;6.8571;8.9412;15.6718;22.4025;30645;216;6.56;191332600;4.1231;64.01;75232.79;-5.259114206;2.9137;44.53;268.98;10.55;10.61;130.1;103.5148563;1064.68;77.5;98.97;250.13;AFYON
6.14;5.31;6.78;6.55;-6.259541985;-8.938;6.32;1.0469;1.0398;52.3868;152.87;-85.3876;-13.33;54.7244;31.8328;28.6894;25.5459;20429;205;6.42;136027400;3.865;60;71726.99;-4.659936179;2.9194;37.7;269.54;10.86;11.61;136.2;102.0662705;1061.07;74;97.94;249.31;AFYON
5.91;5.48;6.08;6.08;-3.745928339;-10.0128;6.25;0.9492;1.0217;51.8567;101.76;-88.7587;-28.66;43.2099;37.5213;33.5295;29.5377;6032;163;6.25;82592130;3.7202;57.76;73481.09;2.445522947;2.9542;35.85;274.44;10.99;11.59;116.4;98.10393956;1118.52;71.3;98.78;250.67;AFYON
5.98;5.56;6.4;5.92;1.184433164;-13.0851;6.2;0.8674;0.9908;52.0158;112.46;-92.6586;-26.02;42.5439;40.0326;36.5343;33.036;-56;92;6.16;123637300;3.6156;42.03;75814.41;3.175401998;2.9664;36.65;274.38;10.94;12.5;120.2;93.67386946;1238.7;66.6;101.6;250.16;AFYON
6.37;5.87;6.72;6.01;6.52173913;-10.8691;6.23;0.8245;0.9576;52.9491;35.1;-91.2143;-18.3;53.5354;46.784;42.2013;37.6187;-7536;80;6.23;151135500;3.8514;44.77;83268.04;9.831415954;2.8175;40.12;274.27;9.99;12.04;133.2;96.01818107;1232.8;67;101.18;251.17;AFYON
6.15;6.02;6.48;6.36;-3.453689168;-10.8597;6.22;0.764;0.9189;52.3308;76.78;-92.0291;-25.11;57.1429;51.9634;47.1818;42.4003;-2785;-46;6.2;94343280;3.6282;33.46;85327.8;2.473650154;2.7976;47.33;276.42;9.22;11.47;126.4;94.14265653;1293.61;68;102.08;252.47;AFYON
5.84;5.57;6.15;6.15;-5.040650407;-10.1325;6.15;0.6831;0.8717;51.4196;112.52;-93.2422;-40.23;29.0323;40.4978;41.132;41.7661;1576;-76;6.08;36173100;3.4454;31.77;77803.41;-8.818216337;2.9495;49.545;278.02;9.29;10.06;131.9;96.41800282;1215.4;68.5;99.38;256.21;AFYON
5.46;5.2;5.91;5.85;-6.506849315;-12.3739;6.02;0.5817;0.8137;50.2642;108.55;-95.049;-50.95;17.1053;28.8016;33.1231;37.4446;536;-76;5.87;29504270;3.2212;29.71;76817.19;-1.267579403;2.8772;49.765;279.33;8.74;10.65;131.8;97.24216047;1321.94;69.3;100.5;257.27;AFYON
5.46;4.76;5.84;5.47;0;-11.6197;5.92;0.4956;0.7501;50.2642;89.07;-95.049;-55.81;35.7143;32.2579;33.9868;35.7157;157;-72;5.74;40284850;3.2212;29.71;75405.53;-1.837687632;2.9879;43.35;282.58;9.24;10.96;108.9;99.98220156;1351.14;66.7;101.13;257.81;AFYON
5.74;5.41;6.39;5.54;5.128205128;-25.31;5.89;0.4448;0.689;51.2012;87.63;-96.2286;-37.48;56.9767;44.6173;41.6501;38.6829;-86;-71;5.74;122786000;3.2484;25.17;75967.63;0.745436044;2.9578;46.965;281.76;9.07;11.03;128;95.41814745;1308.86;74.4;101.35;258.01;AFYON
6.3;5.62;6.32;5.76;9.756097561;-1.64;5.96;0.4446;0.6401;53.1042;102.61;-38.9764;38.85;94.4786;69.5479;59.2596;48.9713;139;-69;5.93;84060620;3.5653;27.63;76488.38;0.685489333;3.0003;49.99;282.27;8.71;10.74;114.3;100.0688523;1316.03;74.9;99.96;258.77;AFYON
7.94;6.55;9.16;6.55;26.03174603;2.82;6.32;0.5702;0.6262;58.2401;134.35;-27.7273;287.3;72.2727;70.9103;63.5973;56.2843;1691;-58;6.6;601102100;4.4275;38.41;78536.17;2.677256336;3.094;48.51;286.33;9.24;9.59;134.3;98.18516467;1277.26;74.3;98.49;260.94;AFYON
7.68;6.91;8.73;8;-3.274559194;2.1;6.57;0.6414;0.6292;57.1711;128.43;-33.6364;191.46;66.3636;68.637;64.5194;60.4019;3458;-48;6.96;258475600;4.2825;37.15;73995.2;-5.782011015;3.4356;51.485;287.81;10.46;10.02;136.2;98.63023961;1173.02;69.3;95.22;266.16;AFYON
7.91;7.28;8.39;7.71;2.994791667;1.61;6.81;0.7082;0.645;57.9071;124.18;-28.4091;145.93;66.6667;67.6518;65.2352;62.8185;4064;-43;7.28;173774800;4.4107;38.27;78138.66;5.59963349;3.5268;56.73;292.54;10.63;11.41;137.9;93.23384187;1151.13;63.9;92.13;274.09;AFYON
9.09;7.86;9.92;7.88;14.91782554;2.42;7.23;0.8466;0.6853;61.5574;147.8;-16.0853;178.6;80.6977;74.1748;70.3893;66.6039;4864;-31;7.88;415515000;5.0687;43.98;86295.72;10.43921152;3.7723;55.61;299.74;11.15;10.87;121.6;90.10449013;1212;66.6;87.61;284.99;AFYON
8.76;8.76;9.32;9.12;-3.630363036;2.5;7.51;0.9191;0.7321;59.9906;150;-22.4806;133.5;65.5786;69.8767;68.7858;67.6948;6255;-28;8.17;110716000;5.0103;91.23;87478.33;1.37041559;3.6387;56.49;302.17;11.09;10.77;118.3;94.9935321;1251.54;65.7;88.93;288.59;AFYON
9.01;8.78;9.94;8.78;2.853881279;2.98;7.78;0.9853;0.7827;60.8045;165.02;-17.9537;120.5;69.307;69.5918;68.9595;68.3272;5313;-20;8.45;202369400;5.1533;93.83;88947.4;1.679353047;3.6344;53.69;305.24;11.3;12.71;137.1;98.3226186;1249.1;67.8;89.58;291.58;AFYON
8.96;8.75;9.13;9.02;-0.554938957;2.39;7.99;1.022;0.8306;60.5392;164.1;-18.9189;88.51;63.1579;66.3749;67.0256;67.6764;1238;-23;8.62;61697300;5.2419;594.42;94655.31;6.417174645;3.5515;51.82;309.23;11.34;12.68;134.3;100.7478739;1268.31;70.8;90.51;293.79;AFYON
8.72;8.51;9.05;9.04;-2.678571429;1.56;8.13;1.02;0.8685;59.2041;151.92;-23.5521;68.97;41.3462;53.8605;58.4658;63.0711;-1658;-26;8.65;53078080;5.1015;578.5;97541.58;3.049242562;3.5275;51.06;310.61;11.04;13.78;137.5;101.436118;1268.71;72.5;91.75;295.31;AFYON
9.07;8.71;9.33;8.75;4.013761468;2.25;8.3;1.0346;0.9017;60.5698;143.97;-16.7954;73.91;39.1608;46.5107;52.0308;57.551;-2165;-28;8.79;154171600;5.3063;601.71;100440.4;2.971881325;3.521;48.96;309.78;11.12;14.61;127.3;100.6445924;1241.45;69.9;91.66;295.52;AFYON
9.12;8.92;9.83;9.1;0.551267916;2.76;8.45;1.0383;0.929;60.7718;114.86;-15.8301;80.34;42.6573;44.584;48.9063;53.2286;-3459;-22;8.9;189907700;5.3355;605.03;107531.4;7.059908164;3.519;52.68;310.24;11.55;13.65;137.1;103.8958297;1269.63;70.9;89.49;297.65;AFYON
8.72;8.41;9.2;9.14;-4.385964912;2.73;8.5;0.9975;0.9427;58.2026;113.54;-23.5521;44.82;21.831;33.2075;39.8812;46.5549;-4142;-37;8.84;71551400;5.1603;0;110010.5;2.305466124;3.4522;52.77;311.85;11.59;12.58;133.2;106.2339703;1321.53;71;89.61;300.18;AFYON
7.89;7.7;8.96;8.77;-9.518348624;1.66;8.39;0.8879;0.9318;53.1788;99.75;-45.2539;-5.74;8.9202;21.0639;29.5609;38.0579;-6008;-36;8.52;35280690;4.6691;0;102907.7;-6.456474609;3.5653;56.68;313.88;11.89;12.29;129.7;104.4402082;1279.53;69.3;90.37;300.9;AFYON
8.13;7.32;9.09;7.9;3.041825095;2.14;8.34;0.8111;0.9076;54.4043;89.44;-41.8981;-24.74;32.2709;26.6674;30.4642;34.2611;-6254;-23;8.39;126098800;4.044;37.25;110142.6;7.030474882;3.7915;61.05;320.4;12.8;12.33;146.6;103.1370774;1270.84;67.6;88.06;306.04;AFYON
7.06;6.8;8.37;8.15;-13.16113161;0.15;8.11;0.6563;0.8574;48.3304;80.59;-84.9558;-135.46;8.5809;17.6241;23.1698;28.7154;-6065;-23;7.95;45140620;3.5117;32.35;103984.4;-5.591115518;3.9188;62.61;325.18;13.73;13.62;145.7;100.1879969;1274.96;65.6;84.32;312.21;AFYON
7.78;6.9;7.99;7.03;10.19830028;-0.61;8.05;0.585;0.8029;52.1978;86.35;-68.7898;-109.32;40.8333;29.2287;29.0576;28.8865;-5117;-14;7.89;45695890;3.8699;35.65;115333;10.91375245;3.7903;66.6;327.41;13.4;13.45;146.8;97.91060337;1303.09;65.6;85.16;316.48;AFYON
0.54;0.51;0.77;0.77;NULL;-0.5004;0.84;-0.0275;0.02;31.919;52.24;-96.6188;-218.27;5.1613;8.4329;14.6342;20.8355;-1022;-19.46;0.75;17231030;0;0;42697.56;-23.12027791;1.1727;92.56;146.94;16.43;16.4;96.7;107.3174566;925.87;78.9;127.52;145.18;AKSA
0.54;0.51;0.6;0.54;0;-0.5677;0.79;-0.0507;0.0059;32.1194;48.97;-96.1961;-181.15;6.1225;7.2777;11.7969;16.3162;-2084;-25.47;0.68;27856760;0;0;44776.88;4.869880152;1.218;100.16;148.84;16.94;15.71;95.9;103.520294;973.98;74.4;125.69;148.9;AKSA
0.56;0.48;0.64;0.53;3.703703704;-0.4854;0.74;-0.0668;-0.0087;33.5934;51.04;-88.3815;-136.6;18.8312;13.0544;14.1417;15.2289;-2773;-20.35;0.64;34636580;0;0;39015.44;-12.86699743;1.3366;100.22;150.27;18.54;16.73;104.7;99.24769829;916.82;68.7;117.35;153.62;AKSA
0.62;0.55;0.65;0.56;10.71428571;-0.2921;0.72;-0.0741;-0.0218;37.7524;57.41;-80.3687;-95.83;40.8333;26.9439;23.0389;19.1339;-2250;-20.19;0.63;39798860;0;0;43468.12;11.41260998;1.274;110.61;152.79;19.17;15.76;102.9;93.07580079;877.94;63;111.4;160.53;AKSA
